planetlab1_millennium_berkeley_edu_utokyo_sora,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05,0.04,0.04,0.05,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.05,0.04,0.05,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.05,0.05,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.05,0.04,0.05,0.05,0.04,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
vn4_cse_wustl_edu_princeton_codeen,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1,0.09,0.08,0.1,0.1,0.09,0.07,0.07,0.09,0.09,0.09,0.1,0.14,0.11,0.12,0.12,0.14,0.12,0.13,0.13,0.11,0.12,0.13,0.12,0.12,0.12,0.12,0.11,0.12,0.12,0.14,0.12,0.13,0.15,0.15,0.12,0.16,0.13,0.12,0.12,0.15,0.1,0.11,0.12,0.12,0.11,0.11,0.1,0.09,0.11,0.12,0.1,0.12,0.12,0.12,0.12,0.12,0.11,0.1,0.11,0.11,0.1,0.1,0.12,0.11,0.11,0.12,0.11,0.11,0.13,0.11,0.11,0.12,0.13,0.12,0.11,0.11,0.1,0.1,0.11,0.12,0.1,0.12,0.13,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.1,0.11,0.13,0.1,0.12,0.08,0.12,0.09,0.12,0.11,0.12,0.09,0.13,0.14,0.13,0.1,0.13,0.13,0.12,0.11,0.11,0.11,0.12,0.12,0.11,0.09,0.1,0.12,0.1,0.1,0.09,0.1,0.1,0.09,0.07,0.08,0.07,0.08,0.09,0.11,0.12,0.08,0.12,0.12,0.11,0.12,0.12,0.12,0.13,0.12,0.12,0.12,0.13,0.12,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.11,0.13,0.12,0.13,0.12,0.13,0.11,0.13,0.11,0.11,0.11,0.11,0.09,0.11,0.09,0.1,0.1,0.11,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.11,0.1,0.11,0.09,0.1,0.09,0.11,0.11,0.11,0.14,0.12,0.11,0.13,0.14,0.15,0.13,0.12,0.15,0.12,0.12,0.11,0.14,0.12,0.11,0.14,0.17,0.12,0.12,0.12,0.13,0.14,0.13,0.13,0.17,0.13,0.17,0.13,0.14,0.11,0.13,0.13,0.13,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.12,0.11,0.12,0.11,0.11,0.11,0.09,0.09,0.08,0.11,0.1,0.1,0.13,0.12,0.12,0.11,0.09,0.12,0.1,0.08,0.07,0.11,0.08,0.09,0.12,0.09,0.09,0.13,0.13,0.1,0.12,0.12,0.12,0.08,0.07
planetlab02_just_edu_jo_uw_oneswarm,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07,0.09,0.07,0.09,0.08,0.08,0.08,0.08,0.09,0.08,0.09,0.08,0.09,0.08,0.09,0.1,0.07,0.09,0.09,0.09,0.08,0.08,0.09,0.08,0.07,0.08,0.08,0.07,0.08,0.09,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.08,0.07,0.08,0.08,0.08,0.08,0.09,0.08,0.09,0.09,0.09,0.09,0.08,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.08,0.08,0.1,0.09,0.09,0.09,0.1,0.09,0.09,0.09,0.1,0.09,0.1,0.11,0.1,0.09,0.1,0.11,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.1,0.1,0.1,0.09,0.1,0.11,0.11,0.1,0.1,0.1,0.1,0.11,0.1,0.11,0.1,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.11,0.1,0.12,0.1,0.1,0.1,0.1,0.11,0.09,0.11,0.1,0.1,0.1,0.1,0.11,0.09,0.11,0.1,0.11,0.09,0.09,0.1,0.09,0.09,0.1,0.1,0.11,0.1,0.09,0.1,0.11,0.1,0.11,0.1,0.09,0.1,0.1,0.09,0.1,0.09,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.08,0.09,0.09,0.09,0.09,0.1,0.08,0.11,0.09,0.1,0.12,0.11,0.1,0.11,0.09,0.1,0.11,0.11,0.11,0.11,0.1,0.13,0.11,0.11,0.11,0.1,0.09,0.1,0.11,0.11,0.11,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.07,0.08,0.08,0.06,0.08,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.08,0.07,0.07,0.08,0.06,0.08,0.07,0.07,0.07,0.07,0.06,0.06,0.08,0.07,0.09,0.08,0.09,0.09,0.09,0.08,0.09,0.08,0.09,0.1,0.09,0.09,0.09,0.08,0.08,0.07,0.08,0.07,0.07,0.07,0.07,0.06,0.05,0.05
planetlab1_pop-mg_rnp_br_uw_oneswarm,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.07,0.06,0.06,0.05,0.06,0.06,0.07,0.06,0.06,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.08,0.07,0.07,0.06,0.07,0.07,0.07,0.07,0.07,0.06,0.05,0.05,0.06,0.06,0.05,0.05,0.06,0.06,0.05,0.05,0.05,0.06,0.05,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.07,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.08,0.1,0.09,0.08,0.08,0.09,0.09,0.1,0.1,0.1,0.09,0.08,0.09,0.07,0.08,0.07,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.07,0.08,0.1,0.11,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.09,0.07,0.07,0.08,0.09,0.08,0.07,0.06,0.08,0.08,0.08,0.07,0.08,0.07,0.07,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.05
planetlab1_singaren_net_sg_uka_p2pns,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0,0.01,0,0,0.02,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.02,0.01,0,0,0.01,0,0,0.02,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01
pl4_unm_edu_princeton_codeen,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05,0.06,0.07,0.06,0.08,0.08,0.08,0.08,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.09,0.08,0.08,0.07,0.06,0.07,0.08,0.07,0.06,0.06,0.06,0.05,0.07,0.06,0.06,0.05,0.06,0.07,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.09,0.07,0.07,0.07,0.07,0.06,0.08,0.08,0.08,0.08,0.06,0.06,0.07,0.05,0.06,0.06,0.06,0.07,0.08,0.07,0.07,0.06,0.06,0.07,0.08,0.09,0.08,0.08,0.08,0.08,0.08,0.07,0.09,0.08,0.06,0.09,0.09,0.09,0.08,0.07,0.07,0.08,0.07,0.06,0.08,0.08,0.09,0.08,0.07,0.07,0.07,0.07,0.08,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.07,0.08,0.07,0.07,0.08,0.08,0.07,0.07,0.07,0.07,0.06,0.06,0.08,0.08,0.07,0.06,0.06,0.05,0.07,0.06,0.06,0.07,0.07,0.06,0.07,0.06,0.06,0.07,0.07,0.07,0.05,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.07,0.06,0.07,0.06,0.07,0.08,0.07,0.07,0.08,0.07,0.08,0.07,0.06,0.05,0.07,0.07,0.08,0.06,0.05,0.07,0.07,0.07,0.07,0.06,0.06,0.07,0.06,0.06,0.05,0.06,0.07,0.07,0.08,0.07,0.06,0.07,0.06,0.07,0.07,0.05,0.04,0.08,0.07,0.05,0.05,0.04,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.08,0.06,0.07,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.06,0.07,0.07,0.07,0.07,0.06,0.07,0.08,0.06,0.06,0.07,0.06,0.07,0.07,0.06,0.07,0.08,0.07,0.08,0.09,0.07,0.07,0.08,0.06,0.05,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.06,0.06,0.07,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.07
node1_planetlab_albany_edu_uw_oneswarm,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09,0.09,0.08,0.08,0.09,0.08,0.09,0.08,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.09,0.08,0.09,0.08,0.08,0.09,0.08,0.08,0.09,0.08,0.09,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.06,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.07,0.06,0.07,0.07,0.07,0.06,0.08,0.07,0.07,0.07,0.07,0.07,0.09,0.08,0.08,0.09,0.08,0.07,0.08,0.08,0.08,0.08,0.08,0.07,0.08,0.08,0.07,0.07,0.07,0.08,0.08,0.07,0.08,0.08,0.07,0.08,0.09,0.08,0.08,0.09,0.08,0.09,0.09,0.1,0.1,0.11,0.11,0.1,0.09,0.11,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.09,0.09,0.08,0.08,0.08,0.07,0.08,0.07,0.07,0.07,0.07,0.09,0.08,0.08,0.09,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.09,0.09,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.07,0.08,0.08,0.08,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.06,0.07,0.07,0.08,0.07,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.07,0.07,0.07,0.08,0.07,0.08,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.08,0.07,0.07,0.06,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.05,0.06,0.05,0.05,0.07,0.06,0.06,0.07,0.06,0.05,0.06,0.05,0.06,0.06,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04
ple2_cesnet_cz_ uofathens_zoi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
planetlab3_netmedia_gist_ac_kr_irisaple_HEAP,-1,-1,-1,-1,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
planetlab2_netmedia_gist_ac_kr_uw_oneswarm,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09,0.11,0.1,0.1,0.1,0.1,0.12,0.1,0.1,0.11,0.09,0.11,0.1,0.11,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.1,0.11,0.11,0.08,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.07,0.08,0.09,0.09,0.09,0.1,0.09,0.11,0.11,0.1,0.1,0.11,0.11,0.12,0.14,0.12,0.12,0.13,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.12,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.12,0.1,0.1,0.1,0.11,0.12,0.11,0.13,0.12,0.11,0.11,0.11,0.12,0.13,0.12,0.12,0.11,0.11,0.12,0.11,0.11,0.11,0.12,0.12,0.11,0.11,0.11,0.1,0.11,0.1,0.12,0.1,0.11,0.12,0.12,0.12,0.15,0.15,0.14,0.15,0.12,0.13,0.11,0.12,0.12,0.12,0.12,0.13,0.13,0.12,0.12,0.11,0.1,0.11,0.09,0.1,0.11,0.1,0.11,0.1,0.1,0.1,0.09,0.11,0.13,0.12,0.12,0.13,0.12,0.12,0.11,0.1,0.1,0.12,0.13,0.13,0.12,0.12,0.13,0.13,0.15,0.14,0.15,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.14,0.14,0.13,0.14,0.13,0.13,0.12,0.14,0.13,0.1,0.11,0.11,0.13,0.13,0.15,0.12,0.12,0.15,0.14,0.13,0.13,0.12,0.13,0.14,0.14,0.14,0.13,0.14,0.15,0.14,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.11,0.1,0.1,0.11,0.09,0.11,0.11,0.1,0.11,0.12,0.09,0.1,0.1,0.1,0.11,0.1,0.1,0.11,0.1,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.11,0.1,0.09,0.11,0.1,0.09,0.09,0.11,0.09,0.1,0.09,0.09,0.09,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.1,0.09,0.09,0.1,0.09,0.09,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.09,0.09,0.09,0.1,0.08,0.11,0.1,0.1,0.1
cs-planetlab3_cs_surrey_sfu_ca_tsinghua_xyz,-1,-1,-1,-1,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.06,0.06,0.05,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.06,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.06,0.06,0.05,0.04,0.06,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.05,0.04,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.06,0.05,0.04,0.06,0.06,0.06,0.04,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
planetlab2_bupt_edu_cn_uw_oneswarm,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08,0.08,0.08,0.07,0.08,0.08,0.07,0.07,0.08,0.07,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.07,0.08,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.07,0.07,0.08,0.09,0.07,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.08,0.07,0.08,0.08,0.08,0.08,0.09,0.08,0.08,0.09,0.08,0.09,0.09,0.09,0.08,0.08,0.09,0.1,0.1,0.11,0.1,0.12,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.12,0.11,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.08,0.1,0.1,0.1,0.1,0.11,0.13,0.14,0.11,0.11,0.15,0.14,0.11,0.12,0.13,0.13,0.12,0.11,0.11,0.13,0.12,0.09,0.1,0.11,0.12,0.12,0.1,0.11,0.13,0.11,0.1,0.12,0.11,0.1,0.1,0.11,0.11,0.12,0.11,0.11,0.12,0.09,0.1,0.1,0.11,0.11,0.12,0.13,0.11,0.12,0.1,0.11,0.12,0.11,0.11,0.12,0.13,0.13,0.11,0.14,0.12,0.11,0.14,0.13,0.11,0.13,0.12,0.15,0.1,0.1,0.15,0.11,0.11,0.1,0.11,0.13,0.1,0.1,0.11,0.1,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.11,0.09,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.09,0.11,0.09,0.09,0.09,0.09,0.1,0.11,0.09,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.1,0.11,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.08,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.08,0.08,0.08,0.08,0.09,0.08,0.09,0.09,0.08,0.09,0.08
